Sample	ACCESSION	TAXID	SCIENTIFIC_NAME	COUNTRY	CLOSEST_CITY	CLOSEST_LOCALITY	ESTIMATED_AGE	LONGITUDE	BREED	LATITUDE	GENDER	SAMPLING_DATE	wc2.0_bio_30s_12	wc2.0_bio_30s_01	wc2.0_bio_30s_02	wc2.0_bio_30s_03	wc2.0_bio_30s_04	wc2.0_bio_30s_05	wc2.0_bio_30s_06	wc2.0_bio_30s_07	wc2.0_bio_30s_08	wc2.0_bio_30s_09	wc2.0_bio_30s_10	wc2.0_bio_30s_11	wc2.0_bio_30s_13	wc2.0_bio_30s_14	wc2.0_bio_30s_15	wc2.0_bio_30s_16	wc2.0_bio_30s_17	wc2.0_bio_30s_18	wc2.0_bio_30s_19
UGBT-D6-0699	ERS420625	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	72	31.345320	Ankole	0.753720	female	2012	1222	21.791666	10.316667	84.562843	65.914321	28.000000	15.800000	12.200000	21.483333	22.483333	22.800000	21.116666	167.000000	45.000000	41.801527	448.000000	160.000000	207.000000	329.000000
UGBT-D6-0702	ERS420627	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	48	31.301290	Ankole	0.973910	female	2012	1248	22.137500	9.775000	82.838976	71.704109	28.100000	16.299999	11.800001	21.766666	22.866667	23.200000	21.366666	165.000000	39.000000	41.086060	435.000000	149.000000	197.000000	345.000000
UGBT-D6-0703	ERS420628	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	72	31.301290	Ankole	0.973910	female	2012	1248	22.137500	9.775000	82.838976	71.704109	28.100000	16.299999	11.800001	21.766666	22.866667	23.200000	21.366666	165.000000	39.000000	41.086060	435.000000	149.000000	197.000000	345.000000
UGBT-D6-0704	ERS420629	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	36	31.301290	Ankole	0.973910	female	2012	1248	22.137500	9.775000	82.838976	71.704109	28.100000	16.299999	11.800001	21.766666	22.866667	23.200000	21.366666	165.000000	39.000000	41.086060	435.000000	149.000000	197.000000	345.000000
UGBT-D6-0705	ERS420630	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	36	31.301290	Ankole	0.973910	female	2012	1248	22.137500	9.775000	82.838976	71.704109	28.100000	16.299999	11.800001	21.766666	22.866667	23.200000	21.366666	165.000000	39.000000	41.086060	435.000000	149.000000	197.000000	345.000000
UGBT-D6-0707	ERS420632	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	36	31.231010	Small East African Zebu	1.003490	female	2012	1228	22.379167	10.175000	83.401636	72.093971	28.500000	16.299999	12.200001	22.016666	23.066667	23.433333	21.566666	163.000000	38.000000	40.790134	422.000000	145.000000	192.000000	340.000000
UGBT-E2-0334	ERS420711	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	DZAIPI	36	31.807210	Shorthorn Zebu	3.370710	female	2011	1180	25.525000	12.466667	75.555546	144.544752	33.400002	16.900000	16.500002	24.133333	27.150000	27.616667	24.133333	162.000000	10.000000	56.238939	443.000000	57.000000	91.000000	443.000000
UGBT-E2-0335	ERS420712	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	DZAIPI	48	31.807210	Shorthorn Zebu	3.370710	female	2011	1180	25.525000	12.466667	75.555546	144.544752	33.400002	16.900000	16.500002	24.133333	27.150000	27.616667	24.133333	162.000000	10.000000	56.238939	443.000000	57.000000	91.000000	443.000000
UGBT-E2-0336	ERS420713	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	DZAIPI	96	31.807210	Shorthorn Zebu	3.370710	female	2011	1180	25.525000	12.466667	75.555546	144.544752	33.400002	16.900000	16.500002	24.133333	27.150000	27.616667	24.133333	162.000000	10.000000	56.238939	443.000000	57.000000	91.000000	443.000000
UGBT-E2-0338	ERS420715	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	PAKELE	108	31.876260	Shorthorn Zebu	3.358338	female	2011	1146	25.766667	12.650000	76.204818	143.785403	33.700001	17.100000	16.600000	24.383334	27.350000	27.866667	24.383334	157.000000	10.000000	56.395600	428.000000	55.000000	88.000000	428.000000
UGBT-E2-0339	ERS420716	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	PAKELE	72	31.876260	Shorthorn Zebu	3.358338	female	2011	1146	25.766667	12.650000	76.204818	143.785403	33.700001	17.100000	16.600000	24.383334	27.350000	27.866667	24.383334	157.000000	10.000000	56.395600	428.000000	55.000000	88.000000	428.000000
UGBT-E2-0340	ERS420717	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	PAKELE	72	31.876260	Shorthorn Zebu	3.358338	female	2011	1146	25.766667	12.650000	76.204818	143.785403	33.700001	17.100000	16.600000	24.383334	27.350000	27.866667	24.383334	157.000000	10.000000	56.395600	428.000000	55.000000	88.000000	428.000000
UGBT-E2-0341	ERS420718	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	PAKELE	96	31.876260	Shorthorn Zebu	3.358338	female	2011	1146	25.766667	12.650000	76.204818	143.785403	33.700001	17.100000	16.600000	24.383334	27.350000	27.866667	24.383334	157.000000	10.000000	56.395600	428.000000	55.000000	88.000000	428.000000
UGBT-E3-0343	ERS420720	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	84	31.780310	Shorthorn Zebu	3.215910	female	2011	1246	24.937500	11.675000	72.968751	142.543861	32.500000	16.500000	16.000000	23.466666	26.350000	26.933333	23.466666	170.000000	12.000000	54.539618	472.000000	63.000000	103.000000	472.000000
UGBT-E3-0344	ERS420721	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	72	31.780310	Shorthorn Zebu	3.215910	female	2011	1246	24.937500	11.675000	72.968751	142.543861	32.500000	16.500000	16.000000	23.466666	26.350000	26.933333	23.466666	170.000000	12.000000	54.539618	472.000000	63.000000	103.000000	472.000000
UGBT-E3-0345	ERS420722	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	120	31.780310	Shorthorn Zebu	3.215910	female	2011	1246	24.937500	11.675000	72.968751	142.543861	32.500000	16.500000	16.000000	23.466666	26.350000	26.933333	23.466666	170.000000	12.000000	54.539618	472.000000	63.000000	103.000000	472.000000
UGBT-E3-0347	ERS420724	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	72	31.684000	Shorthorn Zebu	3.149920	female	2011	1267	24.187500	11.208333	77.835639	104.405816	31.200001	16.799999	14.400002	23.250000	25.066667	25.633334	23.066666	172.000000	13.000000	53.636109	484.000000	67.000000	108.000000	463.000000
UGBT-E3-0348	ERS420725	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	72	31.684000	Shorthorn Zebu	3.149920	female	2011	1267	24.187500	11.208333	77.835639	104.405816	31.200001	16.799999	14.400002	23.250000	25.066667	25.633334	23.066666	172.000000	13.000000	53.636109	484.000000	67.000000	108.000000	463.000000
UGBT-E3-0349	ERS420726	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	96	31.684000	Shorthorn Zebu	3.149920	female	2011	1267	24.187500	11.208333	77.835639	104.405816	31.200001	16.799999	14.400002	23.250000	25.066667	25.633334	23.066666	172.000000	13.000000	53.636109	484.000000	67.000000	108.000000	463.000000
UGBT-E3-0351	ERS420728	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	72	31.732580	Shorthorn Zebu	3.141430	female	2011	1270	24.141666	11.366667	78.390804	105.223445	31.200001	16.700001	14.500000	23.199999	25.033333	25.600000	23.000000	173.000000	13.000000	53.625646	485.000000	67.000000	108.000000	467.000000
UGBT-E3-0352	ERS420729	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	24	31.732580	Shorthorn Zebu	3.141430	female	2011	1270	24.141666	11.366667	78.390804	105.223445	31.200001	16.700001	14.500000	23.199999	25.033333	25.600000	23.000000	173.000000	13.000000	53.625646	485.000000	67.000000	108.000000	467.000000
UGBT-E3-0354	ERS420731	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	96	31.756200	Shorthorn Zebu	3.167410	female	2011	1263	24.395833	11.458333	78.481731	107.162973	31.400000	16.799999	14.600000	23.433333	25.250000	25.850000	23.233333	172.000000	12.000000	54.332612	481.000000	64.000000	105.000000	466.000000
UGBT-E3-0355	ERS420732	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	36	31.756200	Shorthorn Zebu	3.167410	female	2011	1263	24.395833	11.458333	78.481731	107.162973	31.400000	16.799999	14.600000	23.433333	25.250000	25.850000	23.233333	172.000000	12.000000	54.332612	481.000000	64.000000	105.000000	466.000000
UGBT-E3-0356	ERS420733	30523	Bos taurus x Bos indicus	Uganda	ADJUMANI	ITIRIKWA	60	31.756200	Shorthorn Zebu	3.167410	female	2011	1263	24.395833	11.458333	78.481731	107.162973	31.400000	16.799999	14.600000	23.433333	25.250000	25.850000	23.233333	172.000000	12.000000	54.332612	481.000000	64.000000	105.000000	466.000000
UGBT-E4-0390	ERS420735	30523	Bos taurus x Bos indicus	Uganda	NEBBI	Panyango	132	31.494710	Shorthorn Zebu	2.461270	female	2011	985	25.445833	10.975000	66.920726	146.991936	32.400002	16.000000	16.400002	23.750000	26.483333	26.983333	23.750000	127.000000	17.000000	47.777736	366.000000	72.000000	105.000000	366.000000
UGBT-E4-0392	ERS420737	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	96	31.494710	Shorthorn Zebu	2.461270	female	2011	985	25.445833	10.975000	66.920726	146.991936	32.400002	16.000000	16.400002	23.750000	26.483333	26.983333	23.750000	127.000000	17.000000	47.777736	366.000000	72.000000	105.000000	366.000000
UGBT-E4-0393	ERS420738	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	84	31.494710	Shorthorn Zebu	2.461270	female	2011	985	25.445833	10.975000	66.920726	146.991936	32.400002	16.000000	16.400002	23.750000	26.483333	26.983333	23.750000	127.000000	17.000000	47.777736	366.000000	72.000000	105.000000	366.000000
UGBT-E4-0394	ERS420739	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	96	31.459930	Shorthorn Zebu	2.484310	female	2011	1055	25.091666	11.433333	65.708817	156.173449	32.099998	14.700000	17.399999	23.333333	25.966666	26.416666	23.333333	135.000000	18.000000	48.324110	390.000000	76.000000	112.000000	390.000000
UGBT-E4-0395	ERS420740	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	120	31.459930	Shorthorn Zebu	2.484310	female	2011	1055	25.091666	11.433333	65.708817	156.173449	32.099998	14.700000	17.399999	23.333333	25.966666	26.416666	23.333333	135.000000	18.000000	48.324110	390.000000	76.000000	112.000000	390.000000
UGBT-E4-0396	ERS420741	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	108	31.459930	Shorthorn Zebu	2.484310	female	2011	1055	25.091666	11.433333	65.708817	156.173449	32.099998	14.700000	17.399999	23.333333	25.966666	26.416666	23.333333	135.000000	18.000000	48.324110	390.000000	76.000000	112.000000	390.000000
UGBT-E4-0397	ERS420742	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	72	31.459930	Shorthorn Zebu	2.484310	female	2011	1055	25.091666	11.433333	65.708817	156.173449	32.099998	14.700000	17.399999	23.333333	25.966666	26.416666	23.333333	135.000000	18.000000	48.324110	390.000000	76.000000	112.000000	390.000000
UGBT-E4-0398	ERS420743	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	72	31.452180	Shorthorn Zebu	2.505040	female	2011	1108	24.945833	11.491666	63.141028	176.731161	32.099998	13.900000	18.199999	23.000000	25.916667	26.416666	23.000000	142.000000	19.000000	48.591239	408.000000	79.000000	117.000000	408.000000
UGBT-E4-0399	ERS420744	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	96	31.452180	Shorthorn Zebu	2.505040	female	2011	1108	24.945833	11.491666	63.141028	176.731161	32.099998	13.900000	18.199999	23.000000	25.916667	26.416666	23.000000	142.000000	19.000000	48.591239	408.000000	79.000000	117.000000	408.000000
UGBT-E4-0400	ERS420745	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	84	31.452180	Shorthorn Zebu	2.505040	female	2011	1108	24.945833	11.491666	63.141028	176.731161	32.099998	13.900000	18.199999	23.000000	25.916667	26.416666	23.000000	142.000000	19.000000	48.591239	408.000000	79.000000	117.000000	408.000000
UGBT-E4-0402	ERS420747	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	120	31.491540	Shorthorn Zebu	2.464900	female	2011	1030	25.350000	10.983334	63.856584	163.942881	32.400002	15.200000	17.200002	23.500000	26.383334	26.950000	23.500000	131.000000	18.000000	47.947499	379.000000	75.000000	110.000000	379.000000
UGBT-E4-0403	ERS420748	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	72	31.491540	Shorthorn Zebu	2.464900	female	2011	1030	25.350000	10.983334	63.856584	163.942881	32.400002	15.200000	17.200002	23.500000	26.383334	26.950000	23.500000	131.000000	18.000000	47.947499	379.000000	75.000000	110.000000	379.000000
UGBT-E4-0404	ERS420749	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	48	31.491540	Shorthorn Zebu	2.464900	female	2011	1030	25.350000	10.983334	63.856584	163.942881	32.400002	15.200000	17.200002	23.500000	26.383334	26.950000	23.500000	131.000000	18.000000	47.947499	379.000000	75.000000	110.000000	379.000000
UGBT-E4-0405	ERS420750	30523	Bos taurus x Bos indicus	Uganda	NEBBI	PANYAGO	24	31.491540	Shorthorn Zebu	2.464900	female	2011	1030	25.350000	10.983334	63.856584	163.942881	32.400002	15.200000	17.200002	23.500000	26.383334	26.950000	23.500000	131.000000	18.000000	47.947499	379.000000	75.000000	110.000000	379.000000
UGBT-E5-0666	ERS420751	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	72	31.874200	Ankole	1.634160	female	2012	1182	22.987500	10.825000	80.185183	89.800929	29.799999	16.299999	13.500000	22.133333	23.850000	24.216667	21.933333	147.000000	32.000000	41.644923	410.000000	125.000000	175.000000	351.000000
UGBT-E5-0668	ERS420753	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	72	31.874200	Ankole	1.634160	female	2012	1182	22.987500	10.825000	80.185183	89.800929	29.799999	16.299999	13.500000	22.133333	23.850000	24.216667	21.933333	147.000000	32.000000	41.644923	410.000000	125.000000	175.000000	351.000000
UGBT-E5-0669	ERS420754	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	96	31.874200	Ankole	1.634160	female	2012	1182	22.987500	10.825000	80.185183	89.800929	29.799999	16.299999	13.500000	22.133333	23.850000	24.216667	21.933333	147.000000	32.000000	41.644923	410.000000	125.000000	175.000000	351.000000
UGBT-E5-0670	ERS420755	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	108	31.874200	Small East African Zebu	1.634160	female	2012	1182	22.987500	10.825000	80.185183	89.800929	29.799999	16.299999	13.500000	22.133333	23.850000	24.216667	21.933333	147.000000	32.000000	41.644923	410.000000	125.000000	175.000000	351.000000
UGBT-E5-0671	ERS420756	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	72	31.775690	Ankole	1.685760	female	2012	1239	23.154166	10.758334	79.105394	102.944342	29.900000	16.299999	13.600000	22.183333	24.233333	24.633333	22.050000	153.000000	31.000000	41.750167	426.000000	127.000000	177.000000	371.000000
UGBT-E5-0672	ERS420757	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	72	31.775690	Ankole	1.685760	female	2012	1239	23.154166	10.758334	79.105394	102.944342	29.900000	16.299999	13.600000	22.183333	24.233333	24.633333	22.050000	153.000000	31.000000	41.750167	426.000000	127.000000	177.000000	371.000000
UGBT-E5-0673	ERS420758	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	48	31.775690	Ankole	1.685760	female	2012	1239	23.154166	10.758334	79.105394	102.944342	29.900000	16.299999	13.600000	22.183333	24.233333	24.633333	22.050000	153.000000	31.000000	41.750167	426.000000	127.000000	177.000000	371.000000
UGBT-E5-0674	ERS420759	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	72	31.775690	Ankole	1.685760	female	2012	1239	23.154166	10.758334	79.105394	102.944342	29.900000	16.299999	13.600000	22.183333	24.233333	24.633333	22.050000	153.000000	31.000000	41.750167	426.000000	127.000000	177.000000	371.000000
UGBT-E5-0675	ERS420760	30523	Bos taurus x Bos indicus	Uganda	MASINDI	KIGULYA	120	31.775690	Ankole	1.685760	female	2012	1239	23.154166	10.758334	79.105394	102.944342	29.900000	16.299999	13.600000	22.183333	24.233333	24.633333	22.050000	153.000000	31.000000	41.750167	426.000000	127.000000	177.000000	371.000000
UGBT-E5-0676	ERS420761	30523	Bos taurus x Bos indicus	Uganda	MASINDI	NYANGAHYA	60	31.797510	Ankole	1.662950	female	2012	1221	23.279167	11.041667	80.012074	97.291933	30.200001	16.400000	13.800001	22.400000	24.283333	24.683333	22.216667	151.000000	31.000000	42.000365	422.000000	126.000000	177.000000	364.000000
UGBT-E5-0680	ERS420764	30523	Bos taurus x Bos indicus	Uganda	MASINDI	NYANGAHYA	12	31.797510	Small East African Zebu	1.662950	female	2012	1221	23.279167	11.041667	80.012074	97.291933	30.200001	16.400000	13.800001	22.400000	24.283333	24.683333	22.216667	151.000000	31.000000	42.000365	422.000000	126.000000	177.000000	364.000000
UGBT-E5-0683	ERS420767	30523	Bos taurus x Bos indicus	Uganda	MASINDI	NYANGAHYA	18	31.706170	Small East African Zebu	1.655830	female	2012	1294	22.920834	10.725000	79.444446	95.285645	29.700001	16.200001	13.500000	22.050000	23.933334	24.300000	21.900000	160.000000	32.000000	41.998375	445.000000	132.000000	185.000000	384.000000
UGBT-E6-0716	ERS420770	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KIKONDA	84	31.834170	Shorthorn Zebu	0.893460	female	2012	1140	22.391667	10.100001	84.166674	64.590779	28.200001	16.200001	12.000000	22.716667	23.000000	23.233333	21.566667	163.000000	32.000000	42.289381	386.000000	141.000000	181.000000	240.000000
UGBT-E6-0717	ERS420771	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KIKONDA	72	31.834170	Shorthorn Zebu	0.893460	female	2012	1140	22.391667	10.100001	84.166674	64.590779	28.200001	16.200001	12.000000	22.716667	23.000000	23.233333	21.566667	163.000000	32.000000	42.289381	386.000000	141.000000	181.000000	240.000000
UGBT-E6-0718	ERS420772	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KIKONDA	84	31.834170	Shorthorn Zebu	0.893460	female	2012	1140	22.391667	10.100001	84.166674	64.590779	28.200001	16.200001	12.000000	22.716667	23.000000	23.233333	21.566667	163.000000	32.000000	42.289381	386.000000	141.000000	181.000000	240.000000
UGBT-E6-0719	ERS420773	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KIKONDA	120	31.834170	Shorthorn Zebu	0.893460	female	2012	1140	22.391667	10.100001	84.166674	64.590779	28.200001	16.200001	12.000000	22.716667	23.000000	23.233333	21.566667	163.000000	32.000000	42.289381	386.000000	141.000000	181.000000	240.000000
UGBT-E6-0721	ERS420775	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KIKONDA	120	31.746910	Shorthorn Zebu	0.804340	female	2012	1147	22.225000	10.366666	83.602152	70.210719	28.500000	16.100000	12.400000	22.550000	22.916667	23.216667	21.400000	163.000000	34.000000	42.651839	386.000000	144.000000	183.000000	298.000000
UGBT-E6-0722	ERS420776	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KYANKWANZI	84	31.746910	Shorthorn Zebu	0.804340	female	2012	1147	22.225000	10.366666	83.602152	70.210719	28.500000	16.100000	12.400000	22.550000	22.916667	23.216667	21.400000	163.000000	34.000000	42.651839	386.000000	144.000000	183.000000	298.000000
UGBT-E6-0723	ERS420777	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KYANKWANZI	72	31.746910	Shorthorn Zebu	0.804340	female	2012	1147	22.225000	10.366666	83.602152	70.210719	28.500000	16.100000	12.400000	22.550000	22.916667	23.216667	21.400000	163.000000	34.000000	42.651839	386.000000	144.000000	183.000000	298.000000
UGBT-E6-0725	ERS420779	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KYANKWANZI	84	31.746910	Shorthorn Zebu	0.804340	female	2012	1147	22.225000	10.366666	83.602152	70.210719	28.500000	16.100000	12.400000	22.550000	22.916667	23.216667	21.400000	163.000000	34.000000	42.651839	386.000000	144.000000	183.000000	298.000000
UGBT-E6-0736	ERS420780	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KIDONGO	120	31.714690	Ankole	0.963480	female	2012	1165	22.100000	9.733333	83.190892	67.014231	27.799999	16.100000	11.699999	21.916667	22.750000	22.983333	21.283333	163.000000	33.000000	42.815121	390.000000	140.000000	178.000000	249.000000
UGBT-E6-0737	ERS420781	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KIDONGO	96	31.714690	Ankole	0.963480	female	2012	1165	22.100000	9.733333	83.190892	67.014231	27.799999	16.100000	11.699999	21.916667	22.750000	22.983333	21.283333	163.000000	33.000000	42.815121	390.000000	140.000000	178.000000	249.000000
UGBT-E6-0738	ERS420782	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KIDONGO	96	31.714690	Ankole	0.963480	female	2012	1165	22.100000	9.733333	83.190892	67.014231	27.799999	16.100000	11.699999	21.916667	22.750000	22.983333	21.283333	163.000000	33.000000	42.815121	390.000000	140.000000	178.000000	249.000000
UGBT-E6-0739	ERS420783	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KIDONGO	108	31.714690	Ankole	0.963480	female	2012	1165	22.100000	9.733333	83.190892	67.014231	27.799999	16.100000	11.699999	21.916667	22.750000	22.983333	21.283333	163.000000	33.000000	42.815121	390.000000	140.000000	178.000000	249.000000
